Hugo_Symbol	Entrez_Gene_Id	TCGA-W5-AA2I-11	TCGA-W5-AA2Q-11	TCGA-W5-AA2R-11	TCGA-W5-AA2U-11	TCGA-W5-AA2X-11	TCGA-W5-AA30-11	TCGA-W5-AA31-11	TCGA-W5-AA34-11	TCGA-ZU-A8S4-11
SNRNP70	6625	0.7709	-0.0107	-0.9549	-0.0599	2.1102	0.4522	-0.0537	-1.5074	-0.7468
SNRPA1	6627	2.0508	-0.9108	-1.3897	0.5633	-1.1984	0.2634	0.2125	0.0027	0.4062
SNRPA	6626	0.6509	0.7886	-1.3588	1.2677	0.5139	1.0855	-1.2729	-0.9713	-0.7035
SNRPB2	6629	-0.3485	-0.2168	-0.8075	1.9138	0.1188	0.5847	-1.6467	1.0282	-0.626
SNRPB	6628	0.0501	1.9291	-0.3186	0.9732	-0.2738	0.3036	-1.7382	0.0898	-1.0152
SNRPC	6631	0.8819	0.7759	-1.6296	1.3678	-0.5794	0.9637	-1.2257	0.0171	-0.5715
SNRPD1	6632	-1.3046	0.0798	1.3063	1.4942	-0.1529	-0.464	-1.6651	0.1388	0.5675
SNRPD2	6633	0.3648	1.1861	-1.1402	1.1635	-0.558	1.1998	-1.4069	-1.0164	0.2074
SNRPD3	6634	2.1858	-0.4732	-1.7095	0.6782	-0.0078	0.0861	-0.7169	-0.2377	0.1951
SNRPE	6635	-0.5151	0.3038	-1.3051	1.9637	-1.0786	1.086	-0.8124	0.2697	0.088
SNRPF	6636	-0.073	0.6636	-1.4861	0.4705	-0.715	2.0177	-0.609	-0.8877	0.619
SNRPG	6637	0.1077	0.6458	-0.0392	1.5609	-0.4277	0.2219	-1.617	-1.488	1.0356
SNRPN	6638	0.1992	0.028	-0.9405	1.139	0.9376	0.7326	0.5768	-2.19	-0.4828
SNTA1	6640	1.4711	1.2804	-1.6104	-0.2621	-0.744	0.2451	0.9409	-0.3755	-0.9457
SNTB1	6641	-1.2878	-1.7441	0.5856	1.7294	-0.0881	0.1347	0.916	0.0655	-0.3111
SNTB2	6645	-1.9364	0.9166	-0.6981	-0.6986	1.5343	0.9393	0.0028	-0.3434	0.2835
SNTG1	54212	1.429	-2.5544	-2.5544	-2.5544	-1.3683	-2.5544	-0.8654	0.322	0.4828
SNTG2	54221	NA	NA	NA	NA	NA	NA	NA	NA	NA
SNTN	132203	NA	NA	NA	NA	NA	NA	NA	NA	NA
SNUPN	10073	1.4205	0.8261	-1.6672	0.5914	-0.805	0.3994	0.9064	-1.1042	-0.5673
SNURF	8926	-2.649	-0.2586	0.1137	0.6435	0.7583	0.7502	0.5764	0.1239	-0.0584
SNW1	22938	-0.728	1.1022	-1.2175	1.7894	0.3502	0.3554	-0.1114	-0.0208	-1.5196
SNX10	29887	1.5695	-0.7748	0.0493	-1.2208	-0.5562	-1.1069	0.0139	1.6673	0.3586
SNX11	29916	-0.5176	1.6253	-0.7256	-0.0763	1.0927	-1.6143	0.8048	0.39	-0.979
SNX12	29934	-0.3655	0.0333	0.7582	-0.0092	-0.1413	-1.4725	0.5215	2.0114	-1.3359
SNX13	23161	-0.5342	-0.6405	-1.0424	-1.0797	0.8141	-0.503	0.2327	2.1804	0.5727
SNX14	57231	-0.319	-1.4468	0.5141	0.9816	-1.965	0.3636	1.0544	0.6714	0.1457
SNX15	29907	0.7242	0.9552	-1.7576	0.3294	0.2509	1.364	-0.4454	0.0753	-1.496
SNX16	64089	-0.3037	-0.4228	0.4583	0.4019	-2.5573	0.9703	0.8163	0.3769	0.2602
SNX1	6642	1.3928	-0.4446	-0.3077	-1.794	-0.4402	-0.9561	0.4853	1.2259	0.8385
SNX17	9784	0.0049	1.7468	-0.7858	0.217	-0.9359	-0.3227	0.041	-1.4493	1.4839
SNX18	112574	-1.7867	-1.1359	1.4709	-0.4523	-0.0639	0.0506	1.2795	-0.0698	0.7077
SNX19	399979	-0.3147	-0.9337	0.7987	-1.446	0.1682	-1.0992	0.1365	1.8068	0.8834
SNX20	124460	-1.8815	1.3082	0.2919	-0.7173	0.2866	1.5692	-0.6816	-0.3372	0.1616
SNX21	90203	1.2186	-0.2796	-1.7738	-1.596	0.2105	0.2733	0.9303	0.856	0.1606
SNX22	79856	1.5009	0.537	0.0202	-1.0873	-0.5311	-0.6385	-0.5132	-1.0704	1.7825
SNX24	28966	0.6853	1.4146	-1.2191	-0.762	0.2603	0.5531	-1.3041	1.2627	-0.8907
SNX25	83891	0.2651	-0.8112	0.5767	-1.8015	-1.1335	-0.1995	0.8904	0.8557	1.3579
SNX2	6643	-0.9928	0.9767	-1.7082	0.9172	-0.7179	-0.8338	1.1199	0.4335	0.8055
SNX27	81609	0.2682	1.1284	-2.3193	0.914	0.6408	-0.4409	-0.5959	-0.2438	0.6485
SNX29	92017	-1.9555	1.2673	0.4457	-0.6879	0.8353	-0.4081	-0.8516	0.2352	1.1195
SNX30	401548	-1.4477	0.1817	1.3344	-0.0009	-0.5267	-0.0714	-1.3531	1.7175	0.1662
SNX31	169166	-1.2884	-0.6326	-4.4426	0.7195	1.8763	-1.1978	0.1105	-0.2237	0.6361
SNX32	254122	-3.2164	1.6973	-0.7398	-3.2164	1.0294	-0.4772	-3.2164	-1.0241	-0.4856
SNX33	257364	-1.6404	-0.9149	1.3732	0.0309	0.4821	0.3603	-0.9084	-0.3016	1.5188
SNX3	8724	0.9272	-0.6792	-1.0885	-0.1739	-1.6234	-0.1935	0.1893	1.6852	0.9567
SNX4	8723	0.1893	-1.3517	-0.2215	0.7935	-1.2355	-0.8333	0.7966	1.8978	-0.0352
SNX5	27131	-0.9993	2.2809	-1.2795	-0.4504	-0.7019	0.518	0.1134	0.4183	0.1004
SNX6	58533	-2.0128	1.8964	-0.7799	-0.2873	0.2911	0.4746	0.3027	-0.2982	0.4134
SNX7	51375	0.9109	-0.3985	-1.4344	-1.6217	0.0771	1.0735	1.1184	-0.5249	0.7997
SNX8	29886	-0.9849	2.0493	-1.0173	-0.8413	-0.2158	0.0329	-0.44	0.0597	1.3574
SNX9	51429	-0.6965	-0.4701	2.6667	0.4019	-0.6715	-0.0941	-0.5693	-0.088	-0.479
SOAT1	6646	-1.8226	-0.6407	0.6076	1.1935	0.8139	0.6737	0.0521	-1.4312	0.5537
SOAT2	8435	-0.0476	1.6284	-0.0303	0.8113	-1.2172	0.7	0.6602	-1.5189	-0.986
SOBP	55084	0.7467	-1.3901	0.9222	-0.6399	0.5642	1.6494	0.1986	-1.2101	-0.841
SOCS1	8651	-1.2727	0.6899	2.1803	-0.107	0.1966	0.0034	-1.1031	-0.8899	0.3026
SOCS2	8835	-2.09	1.0658	-0.3661	0.9655	0.1251	0.6975	0.8167	-1.1188	-0.0956
SOCS3	9021	-1.7298	0.2454	1.8675	-0.1042	0.0066	0.4644	0.2686	-1.4156	0.397
SOCS4	122809	-0.7179	0.0876	1.5265	-1.4789	1.4614	-0.0388	-1.1307	0.6462	-0.3555
SOCS5	9655	0.224	1.2786	-1.0115	0.1407	1.3841	0.3661	0.0498	-0.4213	-2.0105
SOCS6	9306	-1.9309	-0.8325	1.7793	0.7834	0.3613	-0.445	-0.2879	0.6204	-0.048
SOCS7	30837	-1.4437	-0.2567	1.6106	0.0591	0.587	-1.3521	-0.8304	0.9968	0.6293
SOD1	6647	0.8765	-0.5578	-1.0637	2.1083	-0.9727	0.6555	-0.3502	-0.8974	0.2015
SOD2	6648	-0.9222	-0.2266	1.6174	-0.1084	0.6665	-0.0227	-1.2675	-1.169	1.4327
SOD3	6649	-0.7849	1.6903	-0.6857	-0.2698	0.8245	1.5165	-0.8575	-1.0643	-0.3691
SOHLH1	402381	-3.3483	1.7465	-3.3483	-0.1571	-1.3716	-3.3483	-3.3483	-0.0092	-0.2086
SOHLH2	54937	1.3886	-0.4625	-3.3466	-3.3466	-0.9262	-3.3466	-3.3466	-3.3466	-3.3466
SOLH	6650	0.1718	1.343	-0.2461	-0.383	1.4903	-0.358	0.0571	0.0702	-2.1453
SON	6651	-1.2871	-1.4482	1.0714	-0.6798	0.8325	-0.4542	1.2973	0.9784	-0.3103
SORBS1	10580	-0.6053	-0.3335	1.8292	-0.2393	0.1175	0.0025	0.0485	-1.9537	1.1341
SORBS2	8470	1.4702	-1.9528	-0.7947	0.4528	1.0276	-0.8629	0.5256	-0.1595	0.2937
SORBS3	10174	0.5093	1.2823	-1.3982	0.8952	-0.3804	1.2376	-0.0425	-0.5776	-1.5257
SORCS1	114815	-0.5523	0.3875	-1.1384	-1.0336	0.1211	2.0328	0.1828	-1.9818	-1.9818
SORCS2	57537	0.6703	0.0551	0.4981	-0.1563	-0.6067	0.1742	0.1146	1.5725	-2.3218
SORCS3	22986	-15.0676	-15.0676	-15.0676	-15.0676	-15.0676	1.0	-1.0	-15.0676	-15.0676
SORD	6652	0.6234	-0.4349	-0.0216	0.5109	-0.7403	-2.1302	1.5453	-0.1649	0.8124
SORL1	6653	0.3708	-2.0404	0.3434	-0.2433	-0.7024	-0.4198	0.2475	1.8561	0.5882
SORT1	6272	1.371	0.4223	-1.7984	-1.0835	-0.3839	0.4943	0.5203	-0.7109	1.1688
SOS1	6654	-0.0027	-1.1132	-2.2949	0.2497	0.6963	0.5456	0.9937	0.8045	0.121
SOS2	6655	-1.2847	-1.2053	1.7151	-0.9749	0.1812	-0.4172	0.116	0.7993	1.0704
SOST	50964	-17.8583	-17.8583	-0.4127	-17.8583	-17.8583	-17.8583	-0.9651	-17.8583	1.3778
SOSTDC1	25928	-1.6553	0.4962	0.7585	-3.3346	-3.3346	-0.6238	-3.3346	-3.3346	1.0244
SOX10	6663	-0.9496	-0.0233	-0.6003	-0.1903	1.2473	2.2291	-0.3472	-0.4346	-0.9311
SOX11	6664	-2.2535	1.4092	-2.2535	-2.2535	-2.2535	-0.6018	-0.8074	-2.2535	-2.2535
SOX12	6666	0.6471	1.1234	-1.2007	-0.8446	0.1087	1.3599	0.8414	-0.5058	-1.5295
SOX13	9580	0.5676	0.3701	-2.0916	0.7107	0.6783	0.719	0.4826	0.1239	-1.5606
SOX14	8403	NA	NA	NA	NA	NA	NA	NA	NA	NA
SOX15	6665	1.0459	0.6227	-0.0652	-2.0694	-0.1723	0.3725	1.5107	-0.5676	-0.6772
SOX1	6656	NA	NA	NA	NA	NA	NA	NA	NA	NA
SOX17	64321	-1.1911	0.7471	-1.3267	0.4747	0.7995	1.0238	-0.2276	-1.4253	1.1256
SOX18	54345	-0.6497	1.5366	-0.7228	-1.0972	1.2579	0.9309	-0.5043	-1.2431	0.4918
SOX21	11166	-3.2415	-0.4728	-3.2415	-3.2415	-0.9179	-3.2415	-3.2415	-3.2415	1.3907
SOX2	6657	-2.4564	-2.4564	-2.4564	-1.3804	0.4181	-0.3722	-2.4564	-2.4564	1.3346
SOX2OT	347689	-0.2915	-2.8647	-2.8647	-0.1933	-0.2619	-1.1855	2.1797	-0.6814	0.4339
SOX30	11063	-10.0052	1.2404	-10.0052	-0.0319	-10.0052	-10.0052	-1.2085	-10.0052	-10.0052
SOX3	6658	NA	NA	NA	NA	NA	NA	NA	NA	NA
SOX4	6659	-1.4591	-0.9331	1.3891	0.4576	1.4286	-0.099	0.2728	0.2389	-1.2958
SOX5	6660	-0.1753	-1.4669	0.6997	0.3455	-0.5623	-1.1549	1.5925	1.2994	-0.5778
SOX6	55553	0.4861	-2.3552	0.5069	0.2651	-0.8746	0.1383	0.2857	1.4166	0.1311
SOX7	83595	-1.4113	0.6397	-1.3855	-0.2751	0.5198	-0.3479	0.6803	-0.3284	1.9083
SOX8	30812	-2.4656	1.8444	0.0473	-1.0152	0.6811	0.1993	0.1442	-1.736	-0.1652
SOX9	6662	-1.1861	-0.738	-1.0576	-0.0794	2.3611	0.5697	0.0098	-0.0319	0.1523
SP100	6672	1.1379	-0.3074	-0.0977	0.2947	0.9466	0.7056	-0.5455	0.2643	-2.3985
SP110	3431	-0.525	0.7657	0.4009	-1.7344	1.2205	0.4547	-1.6381	0.4007	0.655
SP140	11262	-0.5121	1.8572	-0.7919	0.0804	0.4864	1.2571	-0.8047	-1.4769	-0.0955
SP140L	93349	-0.6434	-0.6255	1.8713	-0.5577	1.413	0.7049	-0.6658	-1.1516	-0.345
SP1	6667	-1.1661	0.2814	-0.461	1.1252	1.1484	1.1055	0.3621	-0.6776	-1.718
SP2	6668	-1.751	1.205	-0.485	0.3889	0.9876	1.3664	-0.3539	-0.3584	-0.9996
SP3	6670	-0.7476	-1.1461	0.5374	0.1259	0.7163	0.782	0.9736	0.7899	-2.0314
SP4	6671	-1.9311	1.1406	-0.8011	0.9554	0.785	0.483	0.4633	0.0655	-1.1606
SP5	389058	0.3267	1.0355	-1.9223	-0.3278	1.5782	-0.9837	0.3316	0.4548	-0.493
SP6	80320	-0.9235	1.0567	-0.6973	-0.203	0.8274	0.4055	-0.4722	-1.6447	1.651
SP7	121340	NA	NA	NA	NA	NA	NA	NA	NA	NA
SP8	221833	NA	NA	NA	NA	NA	NA	NA	NA	NA
SP9	100131390	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPA17	53340	1.0326	0.6572	-0.9806	0.5617	0.9636	-0.6327	-2.1099	-0.1432	0.6512
SPACA1	81833	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPACA3	124912	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPACA4	171169	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPACA5	389852	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPAG11A	653423	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPAG11B	10407	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPAG1	6674	-0.0204	-1.5711	1.9469	0.8871	0.4557	0.1452	-0.1102	-0.542	-1.1913
SPAG16	79582	1.2232	-1.0417	-1.8947	-0.8049	0.4185	0.2735	0.8272	1.1109	-0.1119
SPAG17	200162	-1.0858	-0.2419	-5.1452	-5.1452	1.3276	-5.1452	-5.1452	-5.1452	-5.1452
SPAG4	6676	2.0363	0.424	-0.5367	-0.9012	-0.544	0.5066	-1.5462	-0.2056	0.7668
SPAG5	10615	0.6377	-0.2292	-0.3955	-2.4573	0.0886	0.6971	1.3424	0.1727	0.1435
SPAG6	9576	-13.5474	1.409	-13.5474	-0.5994	-13.5474	-0.8096	-13.5474	-13.5474	-13.5474
SPAG7	9552	0.1918	0.735	-1.1216	1.8653	-1.2438	0.9543	-0.2777	-1.0723	-0.0311
SPAG8	26206	0.123	-1.7409	-0.3871	1.2258	1.5029	-0.6089	0.1849	-1.0423	0.7427
SPAG9	9043	-1.8931	-0.3238	1.8725	0.9773	-0.2216	0.0524	-0.0847	0.4101	-0.7891
SPAM1	6677	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPANXA2	728712	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPANXB2	100133171	-15.3191	-15.3191	-15.3191	0.8341	-15.3191	0.5719	-1.4061	-15.3191	-15.3191
SPANXC	64663	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPANXE	171489	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPANXN1	494118	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPANXN2	494119	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPANXN3	139067	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPANXN4	441525	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPANXN5	494197	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPARC	6678	-1.0837	1.6163	-1.1368	-0.8622	1.0177	1.1357	0.3036	-0.8622	-0.1283
SPARCL1	8404	-0.8036	0.579	-0.5774	0.4049	1.5273	1.403	-0.4553	-1.6926	-0.3852
SPAST	6683	0.3006	-0.4882	-1.366	-0.5981	-0.3923	-0.9961	1.4325	1.7709	0.3367
SPATA12	353324	-2.9753	1.4057	-2.9753	-2.9753	-0.5687	-2.9753	-0.837	-2.9753	-2.9753
SPATA13	221178	-1.0645	-1.5321	0.3007	-0.8633	1.1892	-0.5687	1.5734	0.4329	0.5324
SPATA1	64173	-0.3441	-0.5437	-0.304	-2.2332	0.0139	0.6422	1.0362	0.357	1.3757
SPATA16	83893	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPATA17	128153	0.8591	-3.4439	-0.9051	-0.5897	0.9084	-0.636	1.56	-1.1966	-3.4439
SPATA18	132671	0.3094	-1.2677	-1.3651	0.4241	0.1017	-1.2226	1.5726	1.0616	0.3859
SPATA19	219938	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPATA20	64847	0.4912	0.8267	-0.3105	-1.6029	0.55	0.3198	-1.9123	0.875	0.763
SPATA21	374955	-0.1394	0.056	-2.0843	-0.1093	2.3111	-0.7046	-1.3465	0.3616	-0.4289
SPATA22	84690	-12.1047	-12.1047	-12.1047	-12.1047	-12.1047	-12.1047	-12.1047	-1.0	1.0
SPATA24	202051	0.4512	1.2586	-1.4987	0.3364	-0.7214	0.9028	-1.652	0.0359	0.8872
SPATA2	9825	-1.6634	-0.4305	0.3663	0.6458	1.8466	-0.028	-0.2833	-1.2021	0.7486
SPATA2L	124044	-0.7582	0.6328	2.2374	0.4026	-0.2796	0.103	-1.0283	-0.0019	-1.3078
SPATA3	130560	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPATA4	132851	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPATA5	166378	-1.6161	-0.5578	-0.7056	1.1856	1.1091	0.1449	0.6311	1.0237	-1.215
SPATA5L1	79029	-0.025	-1.6175	0.8867	-0.4742	-0.5218	2.1555	0.0871	0.158	-0.6488
SPATA6	54558	0.6	-1.5493	-0.8142	-0.9948	1.0327	0.4772	0.7263	-0.8856	1.4077
SPATA7	55812	1.0299	0.5187	-2.3365	-0.1157	1.4254	-0.2376	0.1164	-0.2884	-0.1123
SPATA8	145946	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPATA9	83890	0.1094	-1.7826	-1.3046	1.0628	0.5935	0.1876	0.9514	-0.8225	1.0049
SPATC1	375686	1.2731	-2.1993	-0.3404	1.0947	1.3019	-0.91	-1.0705	-1.1675	-0.1813
SPATS1	221409	-1.506	1.1319	-1.506	-1.506	-1.506	0.1683	-1.506	-1.3002	-1.506
SPATS2	65244	-0.5141	0.3735	-2.0445	-0.4421	1.5449	1.2324	0.3337	-0.0334	-0.4502
SPATS2L	26010	1.2211	-1.2432	-1.0587	0.96	-0.5242	0.21	1.2047	0.578	-1.3478
SPC24	147841	-3.3044	1.0495	-3.3044	-1.3086	-0.2612	0.5613	-1.5854	0.9919	0.5525
SPC25	57405	-1.482	1.8196	-2.9185	-2.9185	-0.0407	0.4467	-0.2851	-0.4586	-2.9185
SPCS1	28972	1.2715	-1.0486	-1.5837	1.2909	-0.9818	0.4287	0.0555	-0.3478	0.9152
SPCS2	9789	-0.2404	0.0608	-1.115	1.5025	-1.0841	0.5827	-0.9164	-0.4793	1.6892
SPCS3	60559	-1.7941	-1.1688	1.2854	0.3071	-0.3265	0.0987	-0.0367	0.0381	1.5967
SPDEF	25803	-0.4342	1.6179	-0.6039	-0.3233	-0.401	2.0552	-0.6754	-0.8632	-0.3722
SPDYA	245711	-0.5748	1.0828	-1.717	-0.3714	1.4496	1.1974	-0.9265	-0.1315	-0.0086
SPDYC	387778	0.3088	0.8979	-1.2489	2.301	-0.3094	-0.5421	-0.8276	-0.3156	-0.2641
SPDYE1	285955	0.2966	1.0731	-1.1366	-1.6236	-0.206	-0.9906	0.3099	1.3833	0.894
SPDYE2	441273	-9.1411	-9.1411	-9.1411	-9.1411	-9.1411	-9.1411	-9.1411	-1.0	1.0
SPDYE3	441272	0.9714	-0.0715	0.0845	-0.6274	-2.3412	-0.1339	0.4885	1.3556	0.274
SPDYE4	388333	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPDYE5	442590	0.463	0.9535	-1.4253	-0.5936	1.6072	0.5335	-3.6008	-0.2991	-1.2392
SPDYE6	729597	-0.3555	0.2145	-2.0272	0.2525	1.2301	1.0875	-1.1819	0.7489	0.0311
SPDYE7P	441251	-3.428	-1.3473	-0.8731	-3.428	1.3842	0.6073	-0.9415	1.1174	0.053
SPDYE8P	389517	1.6469	-0.6186	-2.0307	-0.8149	0.5183	-0.2235	0.3778	0.5944	0.5502
SPEF1	25876	-0.939	-0.6016	-2.5615	-2.5615	1.2014	-0.8924	-2.5615	-2.5615	1.2316
SPEF2	79925	0.1405	0.2884	-0.2257	-0.068	1.4814	1.0328	-2.3251	0.0843	-0.4086
SPEG	10290	-0.6113	0.5038	-0.9878	0.1761	1.4528	1.7033	-0.0781	-1.1737	-0.9851
SPEM1	374768	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPEN	23013	-1.23	-1.3859	0.4071	0.5125	2.203	-0.4035	-0.3001	0.177	0.0198
SPERT	220082	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPESP1	246777	-0.6491	0.2906	-0.4987	-1.8638	-0.2132	1.3354	1.4231	-0.5838	0.7596
SPG11	80208	-0.7042	-2.3257	0.082	-0.1796	-0.0678	0.1935	0.9259	1.006	1.0699
SPG20	23111	0.3369	-0.191	0.0877	0.4065	-1.4929	-0.4735	1.6247	-1.4796	1.1813
SPG21	51324	1.3944	-0.276	0.4199	0.7714	-0.965	-0.5617	-0.8972	1.4975	-1.3834
SPG7	6687	1.2329	0.1477	-0.7501	-1.938	-0.342	-0.625	1.3796	0.0424	0.8526
SPHAR	10638	0.2848	0.2726	-1.3155	1.9944	0.6212	-0.5943	-0.9012	-1.0527	0.6907
SPHK1	8877	-0.7959	0.9523	1.3126	0.3524	1.0592	0.4206	-1.3915	-1.4811	-0.4287
SPHK2	56848	1.2779	0.5279	-1.9777	-0.327	0.3366	0.4799	1.1713	-0.3934	-1.0953
SPHKAP	80309	-7.2483	-1.0	-7.2483	-7.2483	1.0	-7.2483	-7.2483	-7.2483	-7.2483
SPI1	6688	-1.7903	1.9462	-0.535	0.6919	0.4705	0.4124	-0.5288	-0.7509	0.0841
SPIB	6689	-0.6905	0.9384	0.5564	-0.1253	1.2617	1.364	-1.1684	-0.7384	-1.398
SPIC	121599	-0.4848	2.0169	-0.2178	1.1224	-0.4582	-0.9712	-0.2812	-1.3361	0.61
SPIN1	10927	-0.2209	-1.3988	-0.3548	-1.0949	0.8835	0.2612	1.0525	1.727	-0.8548
SPIN2A	54466	-3.1267	1.8705	-3.1267	-0.836	-3.1267	-0.8732	0.0354	-0.1967	-3.1267
SPIN2B	474343	1.1808	-0.0841	-0.6299	-0.5072	0.5621	-0.4379	-1.967	0.3113	1.572
SPIN3	169981	0.8984	-0.8033	-1.4134	-1.4347	0.9638	0.1006	0.8802	1.256	-0.4476
SPIN4	139886	-0.9035	1.2397	-1.0833	-0.3432	1.0275	0.8276	1.1462	-1.4429	-0.4681
SPINK13	153218	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPINK14	408187	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPINK1	6690	0.4419	-0.3117	-3.3705	-2.0475	1.2894	1.3025	-0.2303	-0.1762	-0.2681
SPINK2	6691	-102.9812	-102.9812	-102.9812	1.0	-102.9812	-102.9812	-102.9812	-102.9812	-1.0
SPINK4	27290	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPINK5	11005	0.3255	0.0076	-2.1044	-0.4742	1.1008	-0.5256	1.2579	-4.2508	0.4125
SPINK6	404203	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPINK7	84651	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPINK8	646424	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPINK9	643394	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPINLW1	57119	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPINT1	6692	-1.0121	-0.1114	-0.3636	-0.0389	2.4881	0.6435	-0.7371	-0.8243	-0.0442
SPINT2	10653	1.3827	0.1872	-1.1262	-0.2932	1.7296	0.498	-1.4112	-0.488	-0.4789
SPINT3	10816	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPINT4	391253	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPIRE1	56907	0.5971	0.5712	-1.7342	-1.0425	0.1244	-0.8993	1.0696	-0.1774	1.4911
SPIRE2	84501	1.0539	1.3983	-1.5325	-1.4277	0.1641	0.9928	-0.4364	-0.5071	0.2948
SPN	6693	-0.9399	1.6546	-0.6175	-0.0374	0.3195	1.4498	-1.4867	-0.6828	0.3403
SPNS1	83985	1.1407	1.8312	-1.5649	-0.3143	-0.5688	0.2801	0.6115	-0.608	-0.8076
SPNS2	124976	0.6449	0.9138	-0.4471	-1.6441	1.3566	0.9284	-1.3138	-0.6202	0.1815
SPNS3	201305	0.7396	0.9589	-0.6143	-0.3032	1.2996	1.2627	-1.2874	-1.0991	-0.9567
SPO11	23626	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPOCD1	90853	-2.5619	1.2054	1.36	-1.1943	-2.5619	-0.4506	-1.3839	0.3822	0.0811
SPOCK1	6695	-0.9278	2.0493	-0.9857	-0.2742	0.7862	0.6194	-0.424	-0.8433	-1.9075
SPOCK2	9806	-0.9495	1.5836	-0.2433	-0.6946	0.5411	1.0218	-1.0934	-1.2016	1.0359
SPOCK3	50859	-2.6627	-0.8991	-1.3047	1.4937	1.099	-0.3057	0.4582	0.624	-1.1653
SPON1	10418	-0.6777	2.1288	-0.35	-0.57	-0.1452	1.3657	-0.1089	-1.2175	-0.4252
SPON2	10417	-0.1428	1.1682	0.847	-0.1293	0.7187	0.7012	-1.9364	0.2145	-1.4411
SPOP	8405	-1.3222	-0.4907	-1.059	1.5219	0.6315	1.0687	0.8545	-1.1393	-0.0655
SPOPL	339745	-1.5607	-0.4114	1.1069	-0.178	0.7273	-0.4733	0.7045	1.4361	-1.3514
SPP1	6696	-0.5566	0.0899	-0.7617	0.225	2.4811	0.3257	-0.0246	-1.2109	-0.5679
SPP2	6694	-1.1256	-1.3107	0.4725	2.0659	-0.2743	0.9332	-0.0094	-0.7599	0.0083
SPPL2A	84888	1.3908	-1.297	-0.7868	-0.7374	-0.8639	-0.5104	1.5438	0.7648	0.496
SPPL2B	56928	1.3961	0.2497	-2.0121	-0.5614	1.4495	0.3686	-0.0142	-0.4828	-0.3934
SPPL3	121665	-1.0085	1.5086	-0.7886	0.5934	0.0183	1.3978	-0.7336	0.4425	-1.43
SPR	6697	1.3471	0.079	0.8659	0.1013	-2.0759	-0.968	-0.2751	1.041	-0.1153
SPRED1	161742	-1.9079	0.5761	0.3101	0.3761	0.8997	1.4575	-0.0857	-0.2993	-1.3265
SPRED2	200734	-1.0928	-1.4069	2.0587	0.4026	-0.0901	0.6258	-0.0562	0.4598	-0.9009
SPRED3	399473	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPRN	503542	0.7029	2.2726	-1.1595	-0.3287	0.6409	-0.8259	-0.8096	-0.3439	-0.1487
SPRR1A	6698	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPRR1B	6699	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPRR2A	6700	-4.8106	-4.8106	-4.8106	-1.0	1.0	-4.8106	-4.8106	-4.8106	-4.8106
SPRR2B	6701	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPRR2C	6702	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPRR2D	6703	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPRR2E	6704	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPRR2F	6705	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPRR2G	6706	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPRR3	6707	NA	NA	NA	NA	NA	NA	NA	NA	NA
SPRR4	163778	NA	NA	NA	NA	NA	NA	NA	NA	NA
