Hugo_Symbol	Entrez_Gene_Id	TCGA-3X-AAV9-01	TCGA-3X-AAVA-01	TCGA-3X-AAVB-01	TCGA-3X-AAVC-01	TCGA-3X-AAVE-01	TCGA-4G-AAZO-01	TCGA-4G-AAZT-01	TCGA-W5-AA2G-01	TCGA-W5-AA2H-01	TCGA-W5-AA2I-01	TCGA-W5-AA2O-01	TCGA-W5-AA2Q-01	TCGA-W5-AA2R-01	TCGA-W5-AA2T-01	TCGA-W5-AA2U-01	TCGA-W5-AA2W-01	TCGA-W5-AA2X-01	TCGA-W5-AA2Z-01	TCGA-W5-AA30-01	TCGA-W5-AA31-01	TCGA-W5-AA33-01	TCGA-W5-AA34-01	TCGA-W5-AA36-01	TCGA-W5-AA38-01	TCGA-W5-AA39-01	TCGA-W6-AA0S-01	TCGA-WD-A7RX-01	TCGA-YR-A95A-01	TCGA-ZD-A8I3-01	TCGA-ZH-A8Y1-01	TCGA-ZH-A8Y2-01	TCGA-ZH-A8Y4-01	TCGA-ZH-A8Y5-01	TCGA-ZH-A8Y6-01	TCGA-ZH-A8Y8-01	TCGA-ZU-A8S4-01
YIPF2	78992	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
C19orf52	90580	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SMARCA4	6597	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LDLR	3949	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MIR6886	102465534	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SPC24	147841	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
KANK2	25959	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DOCK6	57572	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
C19orf80	55908	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TSPAN16	26526	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
RAB3D	9545	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TMEM205	374882	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CCDC159	126075	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LPPR2	64748	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
EPOR	2057	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SWSAP1	126074	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
RGL3	57139	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CCDC151	115948	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PRKCSH	5589	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ELAVL3	1995	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF653	115950	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MIR7974	102465856	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ECSIT	51295	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CNN1	1264	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ELOF1	84337	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ACP5	54	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF627	199692	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF833P	401898	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF823	55552	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF441	126068	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF491	126069	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF439	90594	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF440	126070	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF69	7620	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF700	90592	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF763	284390	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF433	163059	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF878	729747	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF844	284391	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF788	388507	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF20	7568	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF625-ZNF20	100529855	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF625	90589	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF136	7695	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LOC100289333	100289333	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF44	51710	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF563	147837	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF442	79973	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF443	10224	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF799	90576	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF709	163051	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF564	163050	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF490	57474	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ZNF791	163049	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MAN2B1	4125	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
WDR83OS	51398	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
WDR83	84292	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DHPS	1725	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
FBXW9	84261	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TNPO2	30000	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SNORD41	26810	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
C19orf43	79002	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ASNA1	439	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
BEST2	54831	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
HOOK2	29911	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
JUNB	3726	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PRDX2	7001	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
RNASEH2A	10535	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
RTBDN	83546	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MAST1	22983	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MIR6794	102466196	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DNASE2	1777	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
KLF1	10661	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GCDH	2639	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
SYCE2	256126	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
FARSA	2193	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
CALR	811	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MIR6515	102466659	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
RAD23A	5886	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GADD45GIP1	90480	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DAND5	199699	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NFIX	4784	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
LYL1	4066	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
TRMT1	55621	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
NACC1	112939	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
STX10	8677	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
IER2	9592	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1
CACNA1A	773	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
CCDC130	81576	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
MRI1	84245	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
C19orf53	28974	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
ZSWIM4	65249	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
LOC284454	284454	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
MIR24-2	407013	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
MIR27A	407018	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
MIR23A	407010	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
MIR181C	406957	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
MIR181D	574457	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
NANOS3	342977	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
C19orf57	79173	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
CC2D1A	54862	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
PODNL1	79883	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
DCAF15	90379	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
RFX1	5989	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
IL27RA	9466	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
RLN3	117579	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
PALM3	342979	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
MISP3	113230	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
MIR1199	102466515	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
C19orf67	646457	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
PRKACA	5566	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
SAMD1	90378	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
ASF1B	55723	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
LOC100507373	100507373	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
LPHN1	22859	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
CD97	976	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
DDX39A	10212	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
PKN1	5585	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	-1	-1
GIPC1	10755	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	-1	-1
PTGER1	5731	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	-1	-1
DNAJB1	3337	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	-1	-1
MIR639	693224	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	-1	-1
TECR	9524	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	-1	-1
NDUFB7	4713	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	-1	-1
CLEC17A	388512	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	-1	-1
EMR3	84658	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
ZNF333	84449	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
EMR2	30817	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
OR7C1	26664	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
OR7A5	26659	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
OR7A10	390892	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
OR7A17	26333	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
OR7C2	26658	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
SLC1A6	6511	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
CCDC105	126402	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
CASP14	23581	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
OR1I1	126370	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
SYDE1	85360	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
ILVBL	10994	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
NOTCH3	4854	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
MIR6795	102465476	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
EPHX3	79852	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
BRD4	23476	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
AKAP8	10270	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
AKAP8L	26993	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
WIZ	58525	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
MIR1470	100302127	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
RASAL3	64926	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
PGLYRP2	114770	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
CYP4F22	126410	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
CYP4F8	11283	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
CYP4F3	4051	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
CYP4F12	66002	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
OR10H2	26538	0	0	1	-1	0	0	1	-1	0	0	-1	0	0	0	0	-1	-1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1
